co_id,coi_id
1569,2793
1570,2794
1570,2795
1570,2796
1571,2797
1572,2798
1573,2799
1574,2800
1574,2801
1575,2802
1576,2803
1577,2804
1577,2805
1578,2806
1579,2807
1579,2808
1580,2809
1580,2810
1581,2811
1581,2812
1581,2813
1582,2814
1583,2815
1584,2816
1585,2817
1585,2818
1586,2819
1586,2820
1587,2821
1588,2822
1589,2823
1589,2824
1590,2825
1591,2826
1592,2827
1593,2828
1593,2829
1594,2830
1595,2831
1595,2832
1595,2833
1596,2834
1596,2835
1597,2836
1598,2837
1599,2838
1599,2839
1599,2840
1600,2841
1600,2842
1600,2843
1601,2844
1601,2845
1602,2846
1602,2847
1603,2848
1604,2849
1605,2850
1606,2851
1607,2852
1607,2853
1608,2854
1609,2855
1609,2856
1610,2857
1610,2858
1610,2859
1611,2860
1611,2861
1611,2862
1612,2863
1612,2864
1613,2865
1614,2866
1614,2867
1614,2868
1615,2869
1616,2870
1617,2871
1618,2872
1618,2873
1619,2874
1619,2875
1620,2876
1621,2877
1621,2878
1621,2879
1622,2880
1622,2881
1622,2882
1623,2883
1624,2884
1625,2885
1626,2886
1627,2887
1628,2888
1628,2889
1629,2890
1629,2891
1630,2892
1630,2893
1631,2894
1631,2895
1632,2896
1633,2897
1633,2898
1633,2899
1634,2900
1635,2901
1635,2902
1635,2903
1636,2904
1637,2905
1637,2906
1638,2907
1638,2908
1639,2909
1639,2910
1640,2911
1641,2912
1641,2913
1642,2914
1642,2915
1642,2916
1643,2917
1643,2918
1644,2919
1645,2920
1646,2921
1646,2922
1647,2923
1648,2924
1648,2925
1649,2926
1649,2927
1650,2928
1650,2929
1651,2930
1651,2931
1652,2932
1653,2933
1653,2934
1653,2935
1654,2936
1655,2937
1655,2938
1656,2939
1657,2940
1658,2941
1659,2942
1659,2943
1660,2944
1660,2945
1660,2946
1661,2947
1661,2948
1662,2949
1662,2950
1662,2951
1663,2952
1663,2953
1664,2954
1665,2955
1665,2956
1666,2957
1666,2958
1667,2959
1667,2960
1667,2961
1668,2962
1669,2963
1669,2964
1670,2965
1671,2966
1672,2967
1673,2968
1673,2969
1674,2970
1674,2971
1674,2972
1675,2973
1675,2974
1675,2975
1676,2976
1676,2977
1677,2978
1678,2979
1678,2980
1678,2981
1679,2982
1679,2983
1680,2984
1680,2985
1681,2986
1681,2987
1682,2988
1682,2989
1683,2990
1683,2991
1683,2992
1684,2993
1684,2994
1684,2995
1685,2996
1686,2997
1686,2998
1686,2999
1687,3000
1688,3001
1688,3002
1689,3003
1690,3004
1690,3005
1690,3006
1691,3007
1692,3008
1692,3009
1693,3010
1693,3011
1694,3012
1694,3013
1695,3014
1696,3015
1696,3016
1697,3017
1697,3018
1698,3019
1698,3020
1699,3021
1699,3022
1700,3023
1700,3024
1701,3025
1702,3026
1702,3027
1703,3028
1704,3029
1705,3030
1706,3031
1706,3032
1707,3033
1707,3034
1708,3035
1709,3036
1709,3037
1709,3038
1710,3039
1710,3040
1711,3041
1712,3042
1713,3043
1713,3044
1714,3045
1714,3046
1715,3047
1716,3048
1717,3049
1717,3050
1718,3051
1719,3052
1719,3053
1719,3054
1720,3055
1720,3056
1720,3057
1721,3058
1721,3059
1721,3060
1722,3061
1722,3062
1723,3063
1723,3064
1723,3065
1724,3066
1724,3067
1725,3068
1726,3069
1726,3070
1727,3071
1728,3072
1729,3073
1730,3074
1730,3075
1731,3076
1732,3077
1733,3078
1733,3079
1733,3080
1734,3081
1734,3082
1735,3083
1735,3084
1735,3085
1736,3086
1737,3087
1737,3088
1738,3089
1738,3090
1739,3091
1740,3092
1740,3093
1740,3094
1741,3095
1741,3096
1741,3097
1742,3098
1742,3099
1743,3100
1744,3101
1745,3102
1745,3103
1746,3104
1746,3105
1747,3106
1747,3107
1748,3108
1748,3109
1748,3110
1749,3111
1750,3112
1750,3113
1750,3114
1751,3115
1751,3116
1752,3117
1753,3118
1754,3119
1754,3120
1754,3121
1755,3122
1755,3123
1756,3124
1757,3125
1757,3126
1758,3127
1758,3128
1759,3129
1760,3130
1760,3131
1761,3132
1762,3133
1762,3134
1763,3135
1764,3136
1764,3137
1765,3138
1765,3139
1765,3140
1766,3141
1766,3142
1766,3143
1767,3144
1767,3145
1767,3146
1768,3147
1768,3148
1769,3149
1769,3150
1770,3151
1771,3152
1771,3153
1771,3154
1772,3155
1773,3156
1774,3157
1775,3158
1775,3159
1776,3160
1777,3161
1777,3162
1778,3163
1778,3164
1779,3165
1779,3166
1780,3167
1781,3168
1781,3169
1782,3170
1782,3171
1783,3172
1783,3173
1784,3174
1784,3175
1784,3176
1785,3177
1786,3178
1786,3179
1786,3180
1787,3181
1787,3182
1787,3183
1788,3184
1788,3185
1789,3186
1789,3187
1790,3188
1791,3189
1791,3190
1791,3191
1792,3192
1792,3193
1793,3194
1793,3195
1794,3196
1794,3197
1795,3198
1795,3199
1796,3200
1796,3201
1797,3202
1798,3203
1798,3204
1799,3205
1799,3206
1800,3207
1800,3208
1800,3209
1801,3210
1801,3211
1802,3212
1802,3213
1802,3214
1803,3215
1804,3216
1804,3217
1804,3218
1805,3219
1806,3220
1806,3221
1806,3222
1807,3223
1808,3224
1808,3225
1809,3226
1809,3227
1810,3228
1811,3229
1811,3230
1812,3231
1812,3232
1813,3233
1814,3234
1814,3235
1814,3236
1815,3237
1816,3238
1816,3239
1816,3240
1817,3241
1818,3242
1818,3243
1819,3244
1819,3245
1819,3246
1820,3247
1820,3248
1821,3249
1821,3250
1821,3251
1822,3252
1822,3253
1823,3254
1824,3255
1824,3256
1825,3257
1825,3258
1826,3259
1826,3260
1827,3261
1828,3262
1829,3263
1829,3264
1830,3265
1830,3266
1831,3267
1831,3268
1832,3269
1832,3270
1832,3271
1833,3272
1834,3273
1834,3274
1835,3275
1836,3276
1837,3277
1838,3278
1839,3279
1840,3280
1841,3281
1842,3282
1843,3283
1844,3284
1844,3285
1845,3286
1845,3287
1846,3288
1846,3289
1847,3290
1847,3291
1847,3292
1848,3293
1849,3294
1849,3295
1849,3296
1850,3297
1851,3298
1852,3299
1852,3300
1853,3301
1853,3302
1854,3303
1854,3304
1854,3305
1855,3306
1855,3307
1856,3308
1856,3309
1856,3310
1857,3311
1857,3312
1858,3313
1858,3314
1859,3315
1860,3316
1860,3317
1861,3318
1861,3319
1862,3320
1862,3321
1863,3322
1864,3323
1864,3324
1865,3325
1865,3326
1865,3327
1866,3328
1867,3329
1867,3330
1867,3331
1868,3332
1868,3333
1869,3334
1870,3335
1870,3336
1871,3337
1872,3338
1872,3339
1872,3340
1873,3341
1874,3342
1874,3343
1874,3344
1875,3345
1875,3346
1875,3347
1876,3348
1876,3349
1876,3350
1877,3351
1877,3352
1878,3353
1879,3354
1880,3355
1881,3356
1881,3357
1882,3358
1882,3359
1883,3360
1883,3361
1883,3362
1884,3363
1884,3364
1884,3365
1885,3366
1885,3367
1885,3368
1886,3369
1886,3370
1887,3371
1888,3372
1889,3373
1890,3374
1890,3375
1890,3376
1891,3377
1892,3378
1893,3379
1893,3380
1894,3381
1894,3382
1895,3383
1895,3384
1896,3385
1897,3386
1897,3387
1897,3388
1898,3389
1898,3390
1898,3391
1899,3392
1900,3393
1901,3394
1902,3395
1903,3396
1904,3397
1904,3398
1904,3399
1905,3400
1905,3401
1906,3402
1906,3403
1906,3404
1907,3405
1907,3406
1908,3407
1909,3408
1909,3409
1910,3410
1910,3411
1911,3412
1911,3413
1912,3414
1912,3415
1913,3416
1913,3417
1914,3418
1915,3419
1916,3420
1916,3421
1917,3422
1918,3423
1918,3424
1919,3425
1920,3426
1921,3427
1922,3428
1922,3429
1923,3430
1923,3431
1924,3432
1925,3433
1925,3434
1926,3435
1926,3436
1927,3437
1927,3438
1928,3439
1929,3440
1929,3441
1929,3442
1930,3443
1930,3444
1931,3445
1932,3446
1933,3447
1933,3448
1934,3449
1934,3450
1934,3451
1935,3452
1936,3453
1937,3454
1938,3455
1939,3456
1939,3457
1940,3458
1940,3459
1941,3460
1941,3461
1941,3462
1942,3463
1942,3464
1943,3465
1944,3466
1944,3467
1945,3468
1946,3469
1946,3470
1947,3471
1947,3472
1948,3473
1949,3474
1949,3475
1949,3476
1950,3477
1950,3478
1951,3479
1951,3480
1952,3481
1952,3482
1953,3483
1953,3484
1954,3485
1954,3486
1955,3487
1956,3488
1957,3489
1957,3490
1958,3491
1958,3492
1959,3493
1959,3494
1960,3495
1960,3496
1961,3497
1962,3498
1962,3499
1962,3500
1963,3501
1964,3502
1965,3503
1965,3504
1966,3505
1967,3506
1968,3507
1968,3508
1969,3509
1970,3510
1970,3511
1971,3512
1971,3513
1971,3514
1972,3515
1972,3516
1973,3517
1973,3518
1974,3519
1975,3520
1976,3521
1976,3522
1977,3523
1977,3524
1978,3525
1978,3526
1979,3527
1980,3528
1980,3529
1981,3530
1981,3531
1981,3532
1982,3533
1982,3534
1983,3535
1983,3536
1984,3537
1985,3538
1986,3539
1987,3540
1987,3541
1988,3542
1988,3543
1989,3544
1989,3545
1990,3546
1991,3547
1992,3548
1992,3549
1993,3550
1993,3551
1994,3552
1995,3553
1995,3554
1995,3555
1996,3556
1996,3557
1996,3558
1997,3559
1997,3560
1998,3561
1998,3562
1999,3563
1999,3564
1999,3565
2000,3566
2001,3567
2001,3568
2002,3569
2002,3570
2002,3571
2003,3572
2003,3573
2004,3574
2005,3575
2005,3576
2006,3577
2006,3578
2007,3579
2007,3580
2007,3581
2008,3582
2009,3583
2010,3584
2011,3585
2012,3586
2013,3587
2014,3588
2015,3589
2016,3590
2016,3591
2017,3592
2018,3593
2018,3594
2018,3595
2019,3596
2019,3597
2020,3598
2020,3599
2020,3600
2021,3601
2021,3602
2022,3603
2022,3604
2023,3605
2023,3606
2024,3607
2025,3608
2025,3609
2026,3610
2027,3611
2027,3612
2028,3613
2029,3614
2029,3615
2029,3616
2030,3617
2030,3618
2030,3619
2031,3620
2032,3621
2032,3622
2033,3623
2033,3624
2033,3625
2034,3626
2034,3627
2035,3628
2035,3629
2036,3630
2036,3631
2037,3632
2038,3633
2038,3634
2039,3635
2039,3636
2040,3637
2040,3638
2041,3639
2041,3640
2041,3641
2042,3642
2042,3643
2042,3644
2043,3645
2043,3646
2044,3647
2044,3648
2044,3649
2045,3650
2046,3651
2047,3652
2048,3653
2049,3654
2049,3655
2050,3656
2050,3657
2051,3658
2052,3659
2052,3660
2053,3661
2053,3662
2054,3663
2055,3664
2055,3665
2056,3666
2057,3667
2057,3668
2058,3669
2058,3670
2059,3671
2059,3672
2060,3673
2061,3674
2061,3675
2062,3676
2062,3677
2063,3678
2063,3679
2063,3680
2064,3681
2065,3682
2065,3683
2065,3684
2066,3685
2066,3686
2067,3687
2067,3688
2067,3689
2068,3690
2068,3691
2068,3692
2069,3693
2069,3694
2070,3695
2070,3696
2071,3697
2071,3698
2072,3699
2072,3700
2073,3701
2073,3702
2073,3703
2074,3704
2074,3705
2075,3706
2076,3707
2077,3708
2078,3709
2079,3710
2079,3711
2079,3712
2080,3713
2081,3714
2081,3715
2082,3716
2083,3717
2084,3718
2084,3719
2085,3720
2085,3721
2085,3722
2086,3723
2087,3724
2088,3725
2088,3726
2089,3727
2089,3728
2090,3729
2090,3730
2091,3731
2092,3732
2092,3733
2092,3734
2093,3735
2093,3736
2094,3737
2095,3738
2095,3739
2096,3740
2097,3741
2097,3742
2098,3743
2098,3744
2099,3745
2099,3746
2099,3747
2100,3748
2100,3749
2101,3750
2101,3751
2101,3752
2102,3753
2102,3754
2102,3755
2103,3756
2103,3757
2103,3758
2104,3759
2104,3760
2105,3761
2106,3762
2106,3763
2107,3764
2107,3765
2108,3766
2109,3767
2110,3768
2111,3769
2111,3770
2111,3771
2112,3772
2112,3773
2113,3774
2113,3775
2114,3776
2115,3777
2115,3778
2116,3779
2116,3780
2116,3781
2117,3782
2117,3783
2117,3784
2118,3785
2118,3786
2119,3787
2119,3788
2119,3789
2120,3790
2120,3791
2121,3792
2121,3793
2122,3794
2123,3795
2123,3796
2124,3797
2124,3798
2125,3799
2125,3800
2126,3801
2127,3802
2128,3803
2128,3804
2129,3805
2129,3806
2129,3807
2130,3808
2131,3809
2131,3810
2131,3811
2132,3812
2132,3813
2133,3814
2134,3815
2134,3816
2135,3817
2135,3818
2135,3819
2136,3820
2136,3821
2136,3822
2137,3823
2138,3824
2138,3825
2139,3826
2140,3827
2140,3828
2140,3829
2141,3830
2142,3831
2142,3832
2143,3833
2143,3834
2144,3835
2144,3836
2144,3837
2145,3838
2145,3839
2146,3840
2147,3841
2147,3842
2148,3843
2148,3844
2148,3845
2149,3846
2150,3847
2150,3848
2150,3849
2151,3850
2151,3851
2152,3852
2152,3853
2153,3854
2153,3855
2153,3856
2154,3857
2155,3858
2155,3859
2156,3860
2156,3861
2156,3862
2157,3863
2158,3864
2158,3865
2158,3866
2159,3867
2160,3868
2161,3869
2161,3870
2162,3871
2162,3872
2163,3873
2163,3874
2163,3875
2164,3876
2165,3877
2166,3878
2166,3879
2166,3880
2167,3881
2167,3882
2168,3883
2169,3884
2169,3885
2170,3886
2171,3887
2172,3888
2172,3889
2173,3890
2173,3891
2174,3892
2174,3893
2174,3894
2175,3895
2175,3896
2176,3897
2177,3898
2178,3899
2178,3900
2179,3901
2179,3902
2179,3903
2180,3904
2180,3905
2180,3906
2181,3907
2181,3908
2181,3909
2182,3910
2183,3911
2184,3912
2184,3913
2185,3914
2186,3915
2186,3916
2187,3917
2187,3918
2187,3919
2188,3920
2189,3921
2189,3922
2189,3923
2190,3924
2191,3925
2191,3926
2192,3927
2193,3928
2193,3929
2193,3930
2194,3931
2195,3932
2195,3933
2196,3934
2197,3935
2198,3936
2198,3937
2198,3938
2199,3939
2200,3940
2201,3941
2201,3942
2202,3943
2202,3944
2203,3945
2204,3946
2205,3947
2206,3948
2206,3949
2206,3950
2207,3951
2207,3952
2208,3953
2208,3954
2209,3955
2210,3956
2210,3957
2210,3958
2211,3959
2212,3960
2212,3961
2213,3962
2213,3963
2213,3964
2214,3965
2214,3966
2214,3967
2215,3968
2216,3969
2216,3970
2217,3971
2217,3972
2217,3973
2218,3974
2219,3975
2220,3976
2221,3977
2221,3978
2222,3979
2223,3980
2223,3981
2224,3982
2224,3983
2225,3984
2226,3985
2227,3986
2227,3987
2227,3988
2228,3989
2229,3990
2229,3991
2230,3992
2230,3993
2230,3994
2231,3995
2232,3996
2233,3997
2233,3998
2234,3999
2235,4000
2235,4001
2236,4002
2236,4003
2237,4004
2237,4005
2237,4006
2238,4007
2238,4008
2238,4009
2239,4010
2239,4011
2240,4012
2241,4013
2242,4014
2243,4015
2244,4016
2244,4017
2244,4018
2245,4019
2245,4020
2246,4021
2246,4022
2247,4023
2247,4024
2247,4025
2248,4026
2248,4027
2248,4028
2249,4029
2249,4030
2250,4031
2251,4032
2251,4033
2252,4034
2252,4035
2253,4036
2254,4037
2254,4038
2254,4039
2255,4040
2256,4041
2256,4042
2257,4043
2257,4044
2258,4045
2259,4046
2259,4047
2259,4048
2260,4049
2260,4050
2261,4051
2261,4052
2261,4053
2262,4054
2263,4055
2263,4056
2263,4057
2264,4058
2264,4059
2265,4060
2266,4061
2267,4062
2268,4063
2268,4064
2268,4065
2269,4066
2269,4067
2270,4068
2270,4069
2271,4070
2271,4071
2272,4072
2273,4073
2274,4074
2275,4075
2276,4076
2276,4077
2276,4078
2277,4079
2277,4080
2278,4081
2278,4082
2278,4083
2279,4084
2280,4085
2280,4086
2281,4087
2281,4088
2282,4089
2283,4090
2284,4091
2285,4092
2285,4093
2286,4094
2286,4095
2287,4096
2288,4097
2288,4098
2288,4099
2289,4100
2289,4101
2289,4102
2290,4103
2290,4104
2291,4105
2292,4106
2292,4107
2292,4108
2293,4109
2294,4110
2295,4111
2295,4112
2296,4113
2296,4114
2297,4115
2298,4116
2299,4117
2300,4118
2301,4119
2301,4120
2301,4121
2302,4122
2302,4123
2302,4124
2303,4125
2304,4126
2304,4127
2304,4128
2305,4129
2306,4130
2307,4131
2307,4132
2307,4133
2308,4134
2308,4135
2308,4136
2309,4137
2310,4138
2310,4139
2311,4140
2311,4141
2312,4142
2313,4143
2314,4144
2314,4145
2315,4146
2316,4147
2316,4148
2317,4149
2318,4150
2319,4151
2319,4152
2320,4153
2320,4154
2321,4155
2322,4156
2323,4157
2323,4158
2323,4159
2324,4160
2325,4161
2325,4162
2325,4163
2326,4164
2326,4165
2327,4166
2328,4167
2329,4168
2330,4169
2331,4170
2331,4171
2332,4172
2333,4173
2333,4174
2334,4175
2335,4176
2335,4177
2336,4178
2336,4179
2336,4180
2337,4181
2338,4182
2338,4183
2339,4184
2339,4185
2339,4186
2340,4187
2340,4188
2341,4189
2341,4190
2341,4191
2342,4192
2343,4193
2343,4194
2344,4195
2344,4196
2344,4197
2345,4198
2345,4199
2346,4200
2347,4201
2348,4202
2349,4203
2350,4204
2350,4205
2350,4206
2351,4207
2352,4208
2352,4209
2352,4210
2353,4211
2353,4212
2354,4213
2354,4214
2355,4215
2355,4216
2355,4217
2356,4218
2356,4219
2357,4220
2357,4221
2358,4222
2358,4223
2358,4224
2359,4225
2359,4226
2360,4227
2360,4228
2360,4229
2361,4230
2361,4231
2361,4232
2362,4233
2363,4234
2363,4235
2363,4236
2364,4237
2364,4238
2364,4239
2365,4240
2365,4241
2365,4242
2366,4243
2367,4244
2367,4245
2367,4246
2368,4247
2369,4248
2369,4249
2370,4250
2370,4251
2370,4252
2371,4253
2371,4254
2371,4255
2372,4256
2372,4257
2373,4258
2374,4259
2375,4260
2375,4261
2376,4262
2377,4263
2377,4264
2378,4265
2378,4266
2378,4267
2379,4268
2379,4269
2380,4270
2381,4271
2382,4272
2383,4273
2383,4274
2383,4275
2384,4276
2384,4277
2385,4278
2385,4279
2386,4280
2387,4281
2387,4282
2388,4283
2388,4284
2389,4285
2389,4286
2390,4287
2390,4288
2391,4289
2391,4290
2392,4291
2393,4292
2394,4293
2394,4294
2394,4295
2395,4296
2395,4297
2396,4298
2396,4299
2397,4300
2397,4301
2398,4302
2398,4303
2398,4304
2399,4305
2400,4306
2400,4307
2401,4308
2401,4309
2402,4310
2402,4311
2403,4312
2404,4313
2405,4314
2405,4315
2406,4316
2407,4317
2408,4318
2408,4319
2409,4320
2409,4321
2410,4322
2411,4323
2411,4324
2412,4325
2412,4326
2412,4327
2413,4328
2413,4329
2413,4330
2414,4331
2415,4332
2415,4333
2416,4334
2416,4335
2416,4336
2417,4337
2418,4338
2418,4339
2419,4340
2419,4341
2420,4342
2420,4343
2421,4344
2421,4345
2422,4346
2422,4347
2423,4348
2423,4349
2424,4350
2425,4351
2426,4352
2426,4353
2427,4354
2428,4355
2428,4356
2429,4357
2429,4358
2430,4359
2431,4360
2431,4361
2432,4362
2432,4363
2433,4364
2433,4365
2434,4366
2434,4367
2435,4368
2435,4369
2435,4370
2436,4371
2436,4372
2437,4373
2437,4374
2437,4375
2438,4376
2438,4377
2439,4378
2439,4379
2440,4380
2440,4381
2440,4382
2441,4383
2442,4384
2443,4385
2444,4386
2445,4387
2445,4388
2446,4389
2446,4390
2447,4391
2448,4392
2448,4393
2449,4394
2449,4395
2450,4396
2450,4397
2450,4398
2451,4399
2451,4400
2452,4401
2452,4402
2452,4403
2453,4404
2453,4405
2454,4406
2454,4407
2455,4408
2455,4409
2456,4410
2457,4411
2457,4412
2457,4413
2458,4414
2459,4415
2460,4416
2461,4417
2461,4418
2461,4419
2462,4420
2463,4421
2464,4422
2464,4423
2465,4424
2465,4425
2465,4426
2466,4427
2466,4428
2466,4429
2467,4430
2467,4431
2468,4432
2468,4433
2468,4434
2469,4435
2470,4436
2470,4437
2470,4438
2471,4439
2471,4440
2472,4441
2472,4442
2473,4443
2473,4444
2473,4445
2474,4446
2475,4447
2476,4448
2477,4449
2477,4450
2478,4451
2479,4452
2480,4453
2481,4454
2481,4455
2481,4456
2482,4457
2482,4458
2483,4459
2484,4460
2485,4461
2485,4462
2485,4463
2486,4464
2487,4465
2488,4466
2489,4467
2490,4468
2491,4469
2492,4470
2493,4471
2493,4472
2494,4473
2495,4474
2496,4475
2496,4476
2496,4477
2497,4478
2498,4479
2498,4480
2498,4481
2499,4482
2499,4483
2500,4484
2501,4485
2502,4486
2502,4487
2503,4488
2503,4489
2504,4490
2504,4491
2505,4492
2505,4493
2506,4494
2506,4495
2507,4496
2508,4497
2509,4498
2510,4499
2511,4500
2511,4501
2512,4502
2512,4503
2513,4504
2514,4505
2514,4506
2515,4507
2515,4508
2516,4509
2517,4510
2518,4511
2518,4512
2518,4513
2519,4514
2520,4515
2520,4516
2521,4517
2521,4518
2522,4519
2522,4520
2522,4521
2523,4522
2524,4523
2524,4524
2524,4525
2525,4526
2526,4527
2527,4528
2527,4529
2528,4530
2529,4531
2530,4532
2531,4533
2532,4534
2532,4535
2532,4536
2533,4537
2534,4538
2535,4539
2535,4540
2536,4541
2537,4542
2538,4543
2539,4544
2539,4545
2539,4546
2540,4547
2541,4548
2541,4549
2542,4550
2543,4551
2544,4552
2544,4553
2545,4554
2545,4555
2546,4556
2546,4557
2547,4558
2547,4559
2547,4560
2548,4561
2548,4562
2549,4563
2550,4564
2551,4565
2552,4566
2552,4567
2552,4568
2553,4569
2554,4570
2554,4571
2554,4572
2555,4573
2555,4574
2556,4575
2557,4576
2558,4577
2558,4578
2558,4579
2559,4580
2560,4581
2560,4582
2561,4583
2562,4584
2563,4585
2564,4586
2565,4587
2565,4588
2565,4589
2566,4590
2566,4591
2566,4592
2567,4593
2568,4594
2569,4595
2570,4596
2570,4597
2570,4598
2571,4599
2572,4600
2573,4601
2573,4602
2574,4603
2574,4604
2575,4605
2575,4606
2576,4607
2577,4608
2577,4609
2577,4610
2578,4611
2579,4612
2580,4613
2581,4614
2581,4615
2582,4616
2583,4617
2584,4618
2585,4619
2586,4620
2587,4621
2587,4622
2588,4623
2588,4624
2589,4625
2589,4626
2589,4627
2590,4628
2590,4629
2591,4630
2591,4631
2592,4632
2593,4633
2594,4634
2594,4635
2595,4636
2595,4637
2596,4638
2597,4639
2598,4640
2599,4641
2599,4642
2600,4643
2601,4644
2602,4645
2603,4646
2604,4647
2604,4648
2605,4649
2606,4650
2607,4651
2607,4652
2607,4653
2608,4654
2609,4655
2610,4656
2610,4657
2611,4658
2611,4659
2612,4660
2612,4661
2613,4662
2614,4663
2614,4664
2615,4665
2616,4666
2617,4667
2618,4668
2619,4669
2619,4670
2620,4671
2620,4672
2621,4673
2622,4674
2623,4675
2624,4676
2625,4677
2625,4678
2626,4679
2627,4680
2627,4681
2628,4682
2628,4683
2629,4684
2630,4685
2630,4686
2631,4687
2631,4688
2632,4689
2632,4690
2632,4691
2633,4692
2633,4693
2634,4694
2635,4695
2635,4696
2636,4697
2637,4698
2638,4699
2638,4700
2639,4701
2640,4702
2640,4703
2641,4704
2642,4705
2642,4706
2643,4707
2644,4708
2644,4709
2645,4710
2646,4711
2646,4712
2647,4713
2647,4714
2648,4715
2648,4716
2648,4717
2649,4718
2650,4719
2650,4720
2650,4721
2651,4722
2652,4723
2653,4724
2654,4725
2655,4726
2655,4727
2655,4728
2656,4729
2656,4730
2657,4731
2657,4732
2658,4733
2658,4734
2659,4735
2659,4736
2660,4737
2660,4738
2661,4739
2662,4740
2663,4741
2664,4742
2664,4743
2664,4744
2665,4745
2666,4746
2666,4747
2667,4748
2668,4749
2668,4750
2669,4751
2670,4752
2670,4753
2671,4754
2671,4755
2672,4756
2673,4757
2673,4758
2674,4759
2674,4760
2674,4761
2675,4762
2675,4763
2676,4764
2676,4765
2677,4766
2677,4767
2678,4768
2679,4769
2680,4770
2680,4771
2681,4772
2682,4773
2682,4774
2683,4775
2683,4776
2684,4777
2684,4778
2685,4779
2686,4780
2686,4781
2687,4782
2687,4783
2688,4784
2689,4785
2689,4786
2690,4787
2691,4788
2692,4789
2693,4790
2693,4791
2694,4792
2695,4793
2696,4794
2696,4795
2697,4796
2697,4797
2698,4798
2698,4799
2698,4800
2699,4801
2700,4802
2701,4803
2702,4804
2702,4805
2702,4806
2703,4807
2704,4808
2704,4809
2705,4810
2706,4811
2707,4812
2708,4813
2709,4814
2710,4815
2710,4816
2710,4817
2711,4818
2711,4819
2712,4820
2712,4821
2713,4822
2713,4823
2714,4824
2714,4825
2715,4826
2716,4827
2717,4828
2718,4829
2719,4830
2720,4831
2720,4832
2721,4833
2721,4834
2721,4835
2722,4836
2722,4837
2722,4838
2723,4839
2723,4840
2724,4841
2725,4842
2725,4843
2725,4844
2726,4845
2727,4846
2727,4847
2727,4848
2728,4849
2728,4850
2729,4851
2730,4852
2731,4853
2731,4854
2731,4855
2732,4856
2733,4857
2734,4858
2735,4859
2735,4860
2736,4861
2736,4862
2737,4863
2738,4864
2738,4865
2739,4866
2739,4867
2739,4868
2740,4869
2740,4870
2741,4871
2741,4872
2742,4873
2742,4874
2743,4875
2744,4876
2744,4877
2744,4878
2745,4879
2745,4880
2746,4881
2747,4882
2747,4883
2748,4884
2748,4885
2749,4886
2749,4887
2750,4888
2751,4889
2752,4890
2752,4891
2753,4892
2753,4893
2754,4894
2754,4895
2754,4896
2755,4897
2756,4898
2756,4899
2757,4900
2757,4901
2758,4902
2759,4903
2759,4904
2759,4905
2760,4906
2760,4907
2761,4908
2762,4909
2762,4910
2762,4911
2763,4912
2764,4913
2765,4914
2765,4915
2765,4916
2766,4917
2767,4918
2767,4919
2768,4920
2769,4921
2770,4922
2771,4923
2771,4924
2772,4925
2773,4926
2774,4927
2775,4928
2775,4929
2776,4930
2776,4931
2777,4932
2777,4933
2777,4934
2778,4935
2779,4936
2779,4937
2780,4938
2780,4939
2781,4940
2781,4941
2782,4942
2782,4943
2783,4944
2784,4945
2784,4946
2785,4947
2786,4948
2787,4949
2787,4950
2788,4951
2788,4952
2789,4953
2789,4954
2790,4955
2790,4956
2791,4957
2791,4958
2792,4959
2792,4960
2793,4961
2793,4962
2793,4963
2794,4964
2794,4965
2794,4966
2795,4967
2796,4968
2796,4969
2797,4970
2797,4971
2798,4972
2799,4973
2799,4974
2800,4975
2800,4976
2801,4977
2802,4978
2802,4979
2802,4980
2803,4981
2804,4982
2805,4983
2805,4984
2805,4985
2806,4986
2806,4987
2806,4988
2807,4989
2807,4990
2808,4991
2809,4992
2810,4993
2810,4994
2811,4995
2811,4996
2812,4997
2812,4998
2812,4999
2813,5000
2814,5001
2814,5002
2814,5003
2815,5004
2815,5005
2816,5006
2816,5007
2816,5008
2817,5009
2817,5010
2817,5011
2818,5012
2819,5013
2820,5014
2820,5015
2820,5016
2821,5017
2822,5018
2823,5019
2823,5020
2824,5021
2825,5022
2826,5023
2826,5024
2827,5025
2827,5026
2828,5027
2829,5028
2829,5029
2830,5030
2830,5031
2831,5032
2832,5033
2832,5034
2833,5035
2834,5036
2834,5037
2835,5038
2836,5039
2836,5040
2836,5041
2837,5042
2838,5043
2838,5044
2839,5045
2839,5046
2839,5047
2840,5048
2841,5049
2842,5050
2843,5051
2844,5052
2844,5053
2844,5054
2845,5055
2845,5056
2846,5057
2846,5058
2846,5059
2847,5060
2847,5061
2847,5062
2848,5063
2848,5064
2849,5065
2849,5066
2850,5067
2850,5068
2851,5069
2851,5070
2852,5071
2853,5072
2853,5073
2854,5074
2854,5075
2855,5076
2855,5077
2856,5078
2856,5079
2857,5080
2858,5081
2859,5082
2860,5083
2860,5084
2861,5085
2861,5086
2862,5087
2862,5088
2862,5089
2863,5090
2864,5091
2864,5092
2864,5093
2865,5094
2865,5095
2866,5096
2867,5097
2867,5098
2867,5099
2868,5100
2868,5101
2869,5102
2869,5103
2870,5104
2871,5105
2871,5106
2871,5107
2872,5108
2872,5109
2872,5110
2873,5111
2874,5112
2874,5113
2875,5114
2875,5115
2876,5116
2877,5117
2877,5118
2878,5119
2879,5120
2879,5121
2880,5122
2880,5123
